"filename", "language", "PowerShell", "Shell Script", "Markdown", "JavaScript", "YAML", "Batch", "JSON", "Python", "pip requirements", "CSV", "Java Properties", "Docker", "MS SQL", "Java", "JavaScript JSX", "PostCSS", "JSON with Comments", "HTML", "XML", "comment", "blank", "total"
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\Compliance.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 238, 0, 0, 0, 0, 5, 13, 256
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\ConfirmationPage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 221, 0, 0, 0, 0, 0, 12, 233
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\Demo.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0, 3, 19, 314
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\ExpenseTracker.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1108, 0, 0, 0, 0, 1, 76, 1185
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\ExpenseTracker.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 22, 169
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\GuestBillingStatus.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 489, 0, 0, 0, 0, 0, 31, 520
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\GuestBillingStatus.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 13, 71
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\GuestDashboard.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 453, 0, 0, 0, 0, 0, 27, 480
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\GuestDashboard.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 22, 120
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\GuestServiceRequests.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 616, 0, 0, 0, 0, 0, 41, 657
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\GuestServiceRequests.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 2, 22, 153
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\Home.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 583, 0, 0, 0, 0, 33, 36, 652
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\Home.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 9, 47
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\HotelServices.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 515, 0, 0, 0, 0, 0, 29, 544
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\HotelServices.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 12, 86
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\Integrations.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 5, 10, 225
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\InvoicePreview.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 656, 0, 0, 0, 0, 0, 53, 709
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\InvoicePreview.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 309, 0, 0, 0, 0, 2, 66, 377
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\LoginPage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 441, 0, 0, 0, 0, 17, 29, 487
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\LoginPage.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 260, 0, 0, 0, 0, 40, 75, 375
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\ManagerDashboard.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1730, 0, 0, 0, 0, 10, 127, 1867
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\ManagerDashboard.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 0, 0, 0, 0, 0, 31, 205
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\ModifyReservation.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 467, 0, 0, 0, 0, 0, 39, 506
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\ModifyReservation.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 19, 119
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\NotFound.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 3, 22
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\Pricing.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 0, 0, 0, 0, 3, 9, 199
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\ReservationDetails.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 6, 97
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\ReservationDetails.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 0, 0, 0, 0, 0, 31, 235
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\ReservationsWorkspace.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 771, 0, 0, 0, 0, 0, 50, 821
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\RoomDetails.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 307, 0, 0, 0, 0, 0, 22, 329
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\RoomGrid.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 504, 0, 0, 0, 0, 18, 56, 578
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\RoomGrid.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 4, 17, 132
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\RoomSearch.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 440, 0, 0, 0, 0, 0, 36, 476
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\RoomSearch.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 20, 125
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\RoomStatus.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 417, 0, 0, 0, 0, 1, 33, 451
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\RoomStatus.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 37, 207
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\RoomTypes.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 459, 0, 0, 0, 0, 11, 37, 507
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\Rooms.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 6
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\RoomsManagement.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 516, 0, 0, 0, 0, 0, 50, 566
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\RoomsManagement.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 21, 143
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\SignupPage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 350, 0, 0, 0, 0, 0, 23, 373
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\SignupPage.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 16, 91
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\Staff.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 565, 0, 0, 0, 0, 0, 47, 612
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\StaffDashboard.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 293, 0, 0, 0, 0, 0, 13, 306
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\StaffDashboard.navigation.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 17, 114
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\StaffDashboard.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 241, 0, 0, 0, 0, 0, 38, 279
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\StaffGuestInbox.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 452, 0, 0, 0, 0, 0, 36, 488
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\StaffGuestInbox.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 7, 83
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\StaffServiceRequests.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 306, 0, 0, 0, 0, 0, 22, 328
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\StaffServiceRequests.test.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 17, 89
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\pages\Unauthorized.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 4, 46
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\aiAssistantService.js", "JavaScript", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\aiFinanceService.js", "JavaScript", 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19, 125
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\api.js", "JavaScript", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 51
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\auditLogService.js", "JavaScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\authService.js", "JavaScript", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 8, 101
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\dashboardService.js", "JavaScript", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 39
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\expenseService.js", "JavaScript", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 50
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\guestAssistantService.js", "JavaScript", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 61
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\guestAssistantSocket.js", "JavaScript", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 38
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\guestBillingService.js", "JavaScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\guestReservationService.js", "JavaScript", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\healthService.js", "JavaScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\inventoryService.js", "JavaScript", 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 91
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\invoiceService.js", "JavaScript", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\notificationService.js", "JavaScript", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 44
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\paymentService.js", "JavaScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\reservationService.js", "JavaScript", 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 29, 159
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\reservationService.test.js", "JavaScript", 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 134
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\roomService.js", "JavaScript", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 59
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\roomTypeService.js", "JavaScript", 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 29, 209
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\searchService.js", "JavaScript", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 53
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\serviceRequestService.js", "JavaScript", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 35
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\serviceService.js", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 33
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\services\staffService.js", "JavaScript", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 9, 96
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\setupTests.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\utils\apiError.js", "JavaScript", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 68
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\utils\billing.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\utils\guestAssistant.js", "JavaScript", 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 159
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\utils\guestAssistant.test.js", "JavaScript", 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 61
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\utils\localization.js", "JavaScript", 0, 0, 0, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 297
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\utils\localization.test.js", "JavaScript", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 61
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\utils\reportExport.js", "JavaScript", 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 140
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\utils\reservationLookup.js", "JavaScript", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 63
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\utils\reservationWorkspace.js", "JavaScript", 0, 0, 0, 268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 308
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\utils\roomSearchActions.js", "JavaScript", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 39
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\utils\serviceRequestPresentation.js", "JavaScript", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 75
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\src\utils\statusPresentation.js", "JavaScript", 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 110
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\tailwind.config.js", "JavaScript", 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 106
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\vite.config.js", "JavaScript", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 37
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\vitest.config.js", "JavaScript", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\frontend\vitest.setup.js", "JavaScript", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 47
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\start-roomify-local-auth.cmd", "Batch", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 34
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\start-roomify-mac.sh", "Shell Script", 0, 454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 107, 571
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\start-roomify-windows.ps1", "PowerShell", 404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 77, 484
"Total", "-", 404, 454, 2895, 7711, 147, 166, 8979, 910, 8, 8774, 119, 16, 689, 34111, 30156, 113, 7, 428, 176, 2212, 12322, 110797
